TIME	TEMP	VCCINT	VCCBRAM	VCCAUX	VP	VN	VAUXP[0]	VAUXN[0]	VAUXP[1]	VAUXN[1]	VAUXP[2]	VAUXN[2]	VAUXP[3]	VAUXN[3]	VAUXP[4]	VAUXN[4]	VAUXP[5]	VAUXN[5]	VAUXP[6]	VAUXN[6]	VAUXP[7]	VAUXN[7]	VAUXP[8]	VAUXN[8]	VAUXP[9]	VAUXN[9]	VAUXP[10]	VAUXN[10]	VAUXP[11]	VAUXN[11]	VAUXP[12]	VAUXN[12]	VAUXP[13]	VAUXN[13]	VAUXP[14]	VAUXN[14]	VAUXP[15]	VAUXN[15]	
2505880	63	1.02	1.02	1.8	0.5	0	0.5184	0	0.495	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5184	0	0.9997	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2507100	63	1.02	1.02	1.8	0.5	0	0.5215	0	0.4942	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5215	0	0.9995	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2508320	63	1.02	1.02	1.8	0.5	0	0.5246	0	0.4935	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5246	0	0.9994	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2509540	63	1.02	1.02	1.8	0.5	0	0.5276	0	0.4927	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5276	0	0.9992	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2510760	63	1.02	1.02	1.8	0.5	0	0.5307	0	0.4919	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5307	0	0.9991	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2511980	63	1.02	1.02	1.8	0.5	0	0.5338	0	0.4912	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5338	0	0.9989	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2513200	63	1.02	1.02	1.8	0.5	0	0.5368	0	0.4904	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5368	0	0.9986	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2514420	63	1.02	1.02	1.8	0.5	0	0.5399	0	0.4896	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5399	0	0.9984	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2515640	63	1.02	1.02	1.8	0.5	0	0.5429	0	0.4889	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5429	0	0.9982	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2516860	63	1.02	1.02	1.8	0.5	0	0.546	0	0.4881	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.546	0	0.9979	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2518080	63	1.02	1.02	1.8	0.5	0	0.5491	0	0.4873	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5491	0	0.9976	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2519300	63	1.02	1.02	1.8	0.5	0	0.5521	0	0.4866	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5521	0	0.9973	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2520520	63	1.02	1.02	1.8	0.5	0	0.5552	0	0.4858	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5552	0	0.997	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2521740	63	1.02	1.02	1.8	0.5	0	0.5582	0	0.485	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5582	0	0.9966	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2522960	63	1.02	1.02	1.8	0.5	0	0.5613	0	0.4843	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5613	0	0.9962	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2524180	63	1.02	1.02	1.8	0.5	0	0.5643	0	0.4835	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5643	0	0.9959	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2525400	63	1.02	1.02	1.8	0.5	0	0.5674	0	0.4827	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5674	0	0.9955	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2526620	63	1.02	1.02	1.8	0.5	0	0.5704	0	0.482	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5704	0	0.995	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2527840	63	1.02	1.02	1.8	0.5	0	0.5734	0	0.4812	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5734	0	0.9946	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2529060	63	1.02	1.02	1.8	0.5	0	0.5765	0	0.4804	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5765	0	0.9941	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2530280	63	1.02	1.02	1.8	0.5	0	0.5795	0	0.4797	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5795	0	0.9937	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2531500	63	1.02	1.02	1.8	0.5	0	0.5825	0	0.4789	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5825	0	0.9932	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2532720	63	1.02	1.02	1.8	0.5	0	0.5856	0	0.4781	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5856	0	0.9926	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2533940	63	1.02	1.02	1.8	0.5	0	0.5886	0	0.4774	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5886	0	0.9921	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2535160	63	1.02	1.02	1.8	0.5	0	0.5916	0	0.4766	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5916	0	0.9916	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2536380	63	1.02	1.02	1.8	0.5	0	0.5946	0	0.4758	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5946	0	0.991	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2537600	63	1.02	1.02	1.8	0.5	0	0.5976	0	0.4751	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5976	0	0.9904	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2538820	63	1.02	1.02	1.8	0.5	0	0.6006	0	0.4743	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6006	0	0.9898	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2540040	63	1.02	1.02	1.8	0.5	0	0.6037	0	0.4735	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6037	0	0.9892	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2541260	63	1.02	1.02	1.8	0.5	0	0.6067	0	0.4728	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6067	0	0.9885	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2542480	63	1.02	1.02	1.8	0.5	0	0.6097	0	0.472	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6097	0	0.9879	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2543700	63	1.02	1.02	1.8	0.5	0	0.6127	0	0.4712	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6127	0	0.9872	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2544920	63	1.02	1.02	1.8	0.5	0	0.6156	0	0.4705	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6156	0	0.9865	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2546140	63	1.02	1.02	1.8	0.5	0	0.6186	0	0.4697	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6186	0	0.9858	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2547360	63	1.02	1.02	1.8	0.5	0	0.6216	0	0.4689	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6216	0	0.985	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2548580	63	1.02	1.02	1.8	0.5	0	0.6246	0	0.4682	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6246	0	0.9843	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2549800	63	1.02	1.02	1.8	0.5	0	0.6276	0	0.4674	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6276	0	0.9835	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2551020	63	1.02	1.02	1.8	0.5	0	0.6305	0	0.4667	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6305	0	0.9827	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2552240	63	1.02	1.02	1.8	0.5	0	0.6335	0	0.4659	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6335	0	0.9819	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2553460	63	1.02	1.02	1.8	0.5	0	0.6364	0	0.4651	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6364	0	0.9811	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2554680	63	1.02	1.02	1.8	0.5	0	0.6394	0	0.4644	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6394	0	0.9802	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2555900	63	1.02	1.02	1.8	0.5	0	0.6423	0	0.4636	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6423	0	0.9794	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2557120	63	1.02	1.02	1.8	0.5	0	0.6453	0	0.4628	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6453	0	0.9785	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2558340	63	1.02	1.02	1.8	0.5	0	0.6482	0	0.4621	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6482	0	0.9776	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2559560	63	1.02	1.02	1.8	0.5	0	0.6511	0	0.4613	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6511	0	0.9767	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2560780	63	1.02	1.02	1.8	0.5	0	0.6541	0	0.4605	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6541	0	0.9757	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2562000	63	1.02	1.02	1.8	0.5	0	0.657	0	0.4598	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.657	0	0.9748	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2563220	63	1.02	1.02	1.8	0.5	0	0.6599	0	0.459	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6599	0	0.9738	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2564440	63	1.02	1.02	1.8	0.5	0	0.6628	0	0.4582	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6628	0	0.9728	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2565660	63	1.02	1.02	1.8	0.5	0	0.6657	0	0.4575	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6657	0	0.9718	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2566880	63	1.02	1.02	1.8	0.5	0	0.6686	0	0.4567	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6686	0	0.9708	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2568100	63	1.02	1.02	1.8	0.5	0	0.6715	0	0.4559	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6715	0	0.9697	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2569320	63	1.02	1.02	1.8	0.5	0	0.6744	0	0.4552	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6744	0	0.9687	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2570540	63	1.02	1.02	1.8	0.5	0	0.6772	0	0.4544	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6772	0	0.9676	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2571760	63	1.02	1.02	1.8	0.5	0	0.6801	0	0.4537	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6801	0	0.9665	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2572980	63	1.02	1.02	1.8	0.5	0	0.683	0	0.4529	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.683	0	0.9654	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2574200	63	1.02	1.02	1.8	0.5	0	0.6858	0	0.4521	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6858	0	0.9643	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2575420	63	1.02	1.02	1.8	0.5	0	0.6887	0	0.4514	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6887	0	0.9631	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2576640	63	1.02	1.02	1.8	0.5	0	0.6915	0	0.4506	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6915	0	0.9619	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2577860	63	1.02	1.02	1.8	0.5	0	0.6944	0	0.4498	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6944	0	0.9608	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2579080	63	1.02	1.02	1.8	0.5	0	0.6972	0	0.4491	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.6972	0	0.9596	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2580300	63	1.02	1.02	1.8	0.5	0	0.7	0	0.4483	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7	0	0.9583	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2581520	63	1.02	1.02	1.8	0.5	0	0.7028	0	0.4475	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7028	0	0.9571	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2582740	63	1.02	1.02	1.8	0.5	0	0.7056	0	0.4468	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7056	0	0.9559	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2583960	63	1.02	1.02	1.8	0.5	0	0.7084	0	0.446	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7084	0	0.9546	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2585180	63	1.02	1.02	1.8	0.5	0	0.7112	0	0.4453	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7112	0	0.9533	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2586400	63	1.02	1.02	1.8	0.5	0	0.714	0	0.4445	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.714	0	0.952	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2587620	63	1.02	1.02	1.8	0.5	0	0.7167	0	0.4437	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7167	0	0.9507	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2588840	63	1.02	1.02	1.8	0.5	0	0.7195	0	0.443	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7195	0	0.9493	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2590060	63	1.02	1.02	1.8	0.5	0	0.7223	0	0.4422	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7223	0	0.948	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2591280	63	1.02	1.02	1.8	0.5	0	0.725	0	0.4414	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.725	0	0.9466	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2592500	63	1.02	1.02	1.8	0.5	0	0.7277	0	0.4407	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7277	0	0.9452	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2593720	63	1.02	1.02	1.8	0.5	0	0.7305	0	0.4399	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7305	0	0.9438	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2594940	63	1.02	1.02	1.8	0.5	0	0.7332	0	0.4392	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7332	0	0.9424	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2596160	63	1.02	1.02	1.8	0.5	0	0.7359	0	0.4384	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7359	0	0.941	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2597380	63	1.02	1.02	1.8	0.5	0	0.7386	0	0.4376	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7386	0	0.9395	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2598600	63	1.02	1.02	1.8	0.5	0	0.7413	0	0.4369	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7413	0	0.938	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2599820	63	1.02	1.02	1.8	0.5	0	0.744	0	0.4361	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.744	0	0.9365	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2601040	63	1.02	1.02	1.8	0.5	0	0.7467	0	0.4354	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7467	0	0.935	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2602260	63	1.02	1.02	1.8	0.5	0	0.7493	0	0.4346	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7493	0	0.9335	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2603480	63	1.02	1.02	1.8	0.5	0	0.752	0	0.4338	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.752	0	0.932	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2604700	63	1.02	1.02	1.8	0.5	0	0.7546	0	0.4331	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7546	0	0.9304	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2605920	63	1.02	1.02	1.8	0.5	0	0.7573	0	0.4323	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7573	0	0.9289	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2607140	63	1.02	1.02	1.8	0.5	0	0.7599	0	0.4316	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7599	0	0.9273	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2608360	63	1.02	1.02	1.8	0.5	0	0.7625	0	0.4308	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7625	0	0.9257	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2609580	63	1.02	1.02	1.8	0.5	0	0.7651	0	0.43	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7651	0	0.9241	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2610800	63	1.02	1.02	1.8	0.5	0	0.7677	0	0.4293	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7677	0	0.9224	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2612020	63	1.02	1.02	1.8	0.5	0	0.7703	0	0.4285	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7703	0	0.9208	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2613240	63	1.02	1.02	1.8	0.5	0	0.7729	0	0.4278	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7729	0	0.9191	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2614460	63	1.02	1.02	1.8	0.5	0	0.7755	0	0.427	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7755	0	0.9174	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2615680	63	1.02	1.02	1.8	0.5	0	0.778	0	0.4262	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.778	0	0.9157	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2616900	63	1.02	1.02	1.8	0.5	0	0.7806	0	0.4255	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7806	0	0.914	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2618120	63	1.02	1.02	1.8	0.5	0	0.7831	0	0.4247	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7831	0	0.9123	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2619340	63	1.02	1.02	1.8	0.5	0	0.7856	0	0.424	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7856	0	0.9106	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2620560	63	1.02	1.02	1.8	0.5	0	0.7881	0	0.4232	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7881	0	0.9088	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2621780	63	1.02	1.02	1.8	0.5	0	0.7907	0	0.4224	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7907	0	0.907	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2623000	63	1.02	1.02	1.8	0.5	0	0.7931	0	0.4217	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7931	0	0.9052	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2624220	63	1.02	1.02	1.8	0.5	0	0.7956	0	0.4209	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7956	0	0.9034	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2625440	63	1.02	1.02	1.8	0.5	0	0.7981	0	0.4202	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.7981	0	0.9016	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2626660	63	1.02	1.02	1.8	0.5	0	0.8006	0	0.4194	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.8006	0	0.8998	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2627880	63	1.02	1.02	1.8	0.5	0	0.803	0	0.4187	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.803	0	0.8979	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2629100	63	1.02	1.02	1.8	0.5	0	0.8054	0	0.4179	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.8054	0	0.8961	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2630320	63	1.02	1.02	1.8	0.5	0	0.8079	0	0.4171	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.8079	0	0.8942	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2631540	63	1.02	1.02	1.8	0.5	0	0.8103	0	0.4164	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.8103	0	0.8923	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2632760	63	1.02	1.02	1.8	0.5	0	0.8127	0	0.4156	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.8127	0	0.8904	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2633980	63	1.02	1.02	1.8	0.5	0	0.8151	0	0.4149	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.8151	0	0.8884	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2635200	63	1.02	1.02	1.8	0.5	0	0.8175	0	0.4141	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.8175	0	0.8865	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
2636420	63	1.02	1.02	1.8	0.5	0	0.8198	0	0.4134	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.8198	0	0.8846	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	0.5	0	//
